0.00,-20.87,12.03,0,0
0.00,-20.77,11.90,0,0
0.00,-20.77,11.85,0,0
0.00,-20.77,11.75,0,0
0.00,-20.77,11.65,0,0
0.00,-20.55,11.63,0,0
0.00,-20.55,11.69,0,0
0.00,-20.55,11.65,0,0
0.00,-20.55,11.52,0,0
0.00,-20.45,11.57,0,0
0.00,-20.45,11.43,0,0
0.00,-20.24,11.29,0,0
0.00,-20.13,11.33,0,0
0.00,-20.13,11.22,0,0
0.00,-20.13,11.23,0,0
0.00,-19.92,11.22,0,0
0.00,-19.92,11.00,0,0
0.00,-19.92,11.07,0,0
0.00,-19.81,10.80,0,0
0.00,-19.81,10.91,0,0
0.00,-19.81,10.92,0,0
0.00,-19.81,11.06,0,0
0.00,-19.49,11.00,0,0
0.00,-19.49,10.92,0,0
0.00,-19.49,10.86,0,0
0.00,-19.49,10.81,0,0
0.00,-19.28,10.91,0,0
0.00,-19.28,10.79,0,0
0.00,-19.28,10.76,0,0
0.00,-19.28,10.63,0,0
0.00,-19.06,10.70,0,0
0.00,-19.06,10.75,0,0
0.00,-19.06,10.56,0,0
0.00,-19.06,10.50,0,0
0.00,-19.06,10.51,0,0
0.00,-19.06,10.63,0,0
0.00,-18.96,10.67,0,0
0.00,-18.96,10.78,0,0
0.00,-18.96,10.69,0,0
0.00,-18.96,10.87,0,0
0.00,-18.85,10.68,0,0
0.00,-18.85,10.91,0,0
0.00,-18.96,10.98,0,0
0.00,-18.96,11.01,0,0
0.00,-18.96,11.14,0,0
0.00,-18.96,10.83,0,0
0.00,-18.96,11.02,0,0
0.00,-18.96,10.90,0,0
0.00,-19.17,11.06,0,0
0.00,-19.17,10.98,0,0
0.00,-19.28,10.97,0,0
0.00,-19.28,11.07,0,0
0.00,-19.38,11.00,0,0
0.00,-19.38,10.98,0,0
0.00,-19.38,10.98,0,0
0.00,-19.38,10.98,0,0
0.00,-19.60,11.05,0,0
0.00,-19.60,11.15,0,0
0.00,-19.70,11.01,0,0
0.00,-19.70,11.02,0,0
0.00,-19.60,11.07,0,0
0.00,-19.60,11.10,0,0
0.00,-19.70,11.11,0,0
0.00,-19.70,11.14,0,0
0.00,-19.81,11.13,0,0
0.00,-19.81,11.16,0,0
0.00,-19.92,11.29,0,0
0.00,-19.92,11.17,0,0
0.00,-19.92,11.17,0,0
0.00,-19.92,11.28,0,0
0.00,-19.81,11.25,0,0
0.00,-19.81,11.22,0,0
0.00,-20.02,11.53,0,0
0.00,-20.02,11.47,0,0
0.00,-20.34,11.44,0,0
0.00,-20.34,11.56,0,0
0.00,-20.24,11.57,0,0
0.00,-20.24,11.74,0,0
0.00,-20.56,11.63,0,0
0.00,-20.56,11.60,0,0
0.00,-20.77,11.66,0,0
0.00,-20.77,11.69,0,0
0.00,-20.98,11.69,0,0
0.00,-20.98,11.62,0,0
0.00,-21.09,11.64,0,0
0.00,-21.09,11.79,0,0
0.00,-21.30,11.76,0,0
0.00,-21.41,11.99,0,0
0.00,-21.41,12.02,0,0
0.00,-21.41,12.02,0,0
0.00,-21.51,12.05,0,0
0.00,-21.72,12.30,0,0
0.00,-21.72,12.62,0,0
0.00,-21.83,12.51,0,0
0.00,-21.83,12.66,0,0
0.00,-21.83,12.49,0,0
0.00,-21.94,12.65,0,0
0.00,-22.04,12.66,0,0
0.00,-22.04,12.66,0,0
0.00,-22.26,12.78,0,0
0.00,-22.26,12.81,0,0
0.00,-22.36,12.87,0,0
0.00,-22.36,13.03,0,0
0.00,-22.68,12.93,0,0
0.00,-22.68,13.33,0,0
0.00,-22.79,13.26,0,0
0.00,-22.79,13.23,0,0
0.00,-22.89,13.25,0,0
0.00,-22.89,13.23,0,0
0.00,-23.00,13.18,0,0
0.00,-23.00,13.30,0,0
0.00,-23.21,13.28,0,0
0.00,-23.21,13.05,0,0
0.00,-23.22,13.15,0,0
0.00,-23.22,13.06,0,0
0.00,-23.22,13.03,0,0
0.00,-23.22,13.11,0,0
0.00,-23.00,13.10,0,0
0.00,-23.00,13.00,0,0
0.00,-23.00,12.72,0,0
0.00,-23.00,12.74,0,0
0.00,-23.11,12.70,0,0
0.00,-23.11,12.72,0,0
0.00,-22.79,12.78,0,0
0.00,-22.79,12.76,0,0
0.00,-22.58,12.79,0,0
0.00,-22.58,12.58,0,0
0.00,-22.47,12.58,0,0
0.00,-22.47,12.55,0,0
0.00,-22.26,12.58,0,0
0.00,-22.26,12.52,0,0
0.00,-22.04,12.56,0,0
0.00,-22.04,12.40,0,0
0.00,-21.83,12.36,0,0
0.00,-21.83,12.60,0,0
0.00,-21.94,12.38,0,0
0.00,-21.94,12.30,0,0
0.00,-21.62,12.46,0,0
0.00,-21.62,12.33,0,0
0.00,-21.62,12.44,0,0
0.00,-21.62,12.60,0,0
0.00,-21.51,12.45,0,0
0.00,-21.51,12.41,0,0
0.00,-21.51,12.40,0,0
0.00,-21.51,12.30,0,0
0.00,-21.30,12.14,0,0
0.00,-21.30,12.28,0,0
0.00,-21.30,12.14,0,0
0.00,-21.30,12.30,0,0
0.00,-21.30,12.23,0,0
0.00,-21.30,12.16,0,0
0.00,-21.19,11.92,0,0
0.00,-21.19,12.05,0,0
0.00,-21.19,11.93,0,0
0.00,-21.19,11.97,0,0
0.00,-21.19,11.97,0,0
0.00,-21.19,11.85,0,0
0.00,-21.19,11.88,0,0
0.00,-21.19,11.83,0,0
0.00,-20.87,11.81,0,0
0.00,-20.87,11.81,0,0
0.00,-20.87,11.67,0,0
0.00,-20.55,11.57,0,0
0.00,-20.55,11.49,0,0
0.00,-20.55,11.49,0,0
0.00,-20.34,11.40,0,0
0.00,-20.24,11.42,0,0
0.00,-20.24,11.26,0,0
0.00,-20.02,11.23,0,0
0.00,-20.02,11.24,0,0
0.00,-20.02,11.16,0,0
0.00,-19.92,11.12,0,0
0.00,-19.60,11.12,0,0
-2.21,-19.60,11.14,0,0
-2.21,-19.49,10.84,0,0
-2.21,-19.49,10.89,0,0
-2.21,-19.28,10.74,0,0
-2.21,-19.28,10.63,0,0
-2.21,-19.06,10.60,0,0
-2.21,-19.06,10.53,0,0
-2.21,-19.17,10.53,0,0
-2.21,-19.17,10.50,0,0
-2.21,-18.85,10.42,0,0
-2.21,-18.85,10.57,0,0
-2.21,-18.96,10.73,0,0
-2.21,-18.96,10.61,0,0
-2.21,-18.74,10.68,0,0
-2.21,-18.74,10.72,0,0
-2.21,-18.74,10.65,0,0
-2.21,-18.74,10.61,0,0
-2.21,-18.96,10.83,0,0
-2.21,-18.96,10.68,0,0
-2.21,-18.85,10.80,0,0
-2.21,-18.85,10.76,0,0
-2.21,-18.96,10.95,0,0
-2.21,-18.96,11.07,0,0
-2.21,-19.28,10.93,0,0
-2.21,-19.28,11.13,0,0
-2.21,-19.28,11.17,0,0
-2.21,-19.28,11.09,0,0
-2.21,-19.49,11.15,0,0
-2.21,-19.49,11.23,0,0
-2.21,-19.60,11.27,0,0
-2.21,-19.60,11.16,0,0
-2.21,-19.81,11.28,0,0
-5.49,-19.81,11.21,0,0
-5.49,-19.70,11.40,0,0
-5.49,-19.70,11.35,0,0
-5.49,-20.02,11.40,0,0
-5.49,-20.02,11.36,0,0
-5.49,-20.02,11.26,0,0
-5.49,-20.02,11.37,0,0
-5.49,-20.02,11.40,0,0
-5.49,-20.02,11.52,0,0
-5.49,-19.92,11.41,0,0
-5.49,-19.92,11.55,0,0
-5.49,-19.81,11.69,0,0
-5.49,-19.81,11.92,0,0
-5.49,-19.81,12.03,0,0
-5.49,-19.81,12.08,0,0
-5.49,-19.81,12.39,0,0
-5.49,-19.81,12.46,0,0
-5.49,-19.81,12.68,0,0
-5.49,-19.81,12.83,0,0
-5.49,-19.60,12.77,0,0
-5.49,-19.60,13.20,0,0
-5.49,-19.49,13.48,0,0
-5.49,-19.49,13.54,0,0
-5.49,-19.60,13.96,0,0
-5.49,-19.60,14.14,0,0
-5.49,-19.60,14.37,0,0
-5.49,-19.60,14.64,0,0
-5.49,-19.28,15.04,0,0
-5.49,-19.28,15.47,0,0
-5.49,-19.38,15.55,0,0
-5.49,-19.38,15.62,0,0
-5.49,-19.28,15.96,0,0
-5.49,-19.60,16.32,0,0
-5.49,-19.60,16.59,0,0
-5.49,-19.60,16.92,0,0
-5.49,-19.60,17.00,0,0
-5.49,-19.60,17.11,0,0
-5.49,-19.92,17.44,0,0
-5.49,-20.13,17.50,0,0
-5.49,-20.13,17.70,0,0
-5.49,-20.13,17.80,0,0
-9.14,-20.34,18.02,0,0
-9.14,-20.66,18.28,0,0
-9.14,-20.66,18.65,0,0
-9.14,-20.87,18.60,0,0
-9.14,-20.87,18.69,0,0
-9.14,-20.87,18.90,0,0
-9.14,-21.19,18.84,0,0
-9.14,-21.30,19.03,0,0
-9.14,-21.30,19.07,0,0
-9.14,-21.30,19.23,0,0
-9.14,-21.30,19.26,0,0
-9.14,-21.30,19.37,0,0
-9.14,-21.30,19.35,0,0
-9.14,-21.51,19.31,0,0
-9.14,-21.51,19.31,0,0
-9.14,-21.51,19.49,0,0
-9.14,-21.51,19.46,0,0
-9.14,-21.41,19.64,0,0
-9.14,-21.41,19.48,0,0
-9.14,-21.51,19.59,0,0
-9.14,-21.51,19.77,0,0
-9.14,-21.19,19.71,0,0
-9.14,-21.19,19.63,0,0
-9.14,-20.98,19.66,0,0
-9.14,-20.98,19.68,0,0
-9.14,-20.77,19.44,0,0
-9.14,-20.77,19.71,0,0
-9.14,-20.45,19.49,0,0
-9.14,-20.45,19.45,0,0
-9.14,-20.23,19.37,0,0
-9.14,-20.23,19.47,0,0
-9.14,-20.13,19.44,0,0
-9.14,-20.13,19.39,0,0
-9.14,-19.92,19.27,0,0
-9.14,-19.92,19.27,0,0
-9.14,-19.81,19.19,0,0
-9.14,-19.81,19.24,0,0
-9.14,-19.70,19.13,0,0
-9.14,-19.70,19.18,0,0
-12.77,-19.81,18.98,0,0
-12.77,-19.81,18.88,0,0
-12.77,-19.81,19.01,0,0
-12.77,-19.81,18.98,0,0
-12.77,-19.81,18.93,0,0
-12.77,-19.81,19.05,0,0
-12.77,-20.02,18.95,0,0
-12.77,-20.02,19.11,0,0
-12.77,-20.13,18.88,0,0
-12.77,-20.13,19.09,0,0
-12.77,-20.23,19.30,0,0
-12.77,-20.23,19.42,0,0
-12.77,-20.02,19.29,0,0
-12.77,-20.02,19.46,0,0
-12.77,-20.45,19.73,0,0
-12.77,-20.45,20.03,0,0
-12.77,-20.45,20.08,0,0
-12.77,-20.45,20.33,0,0
-12.77,-20.34,20.40,0,0
-12.77,-20.34,20.63,0,0
-12.77,-20.45,20.74,0,0
-12.77,-20.45,20.81,0,0
-12.77,-20.45,21.05,0,0
-12.77,-20.45,21.20,0,0
-12.77,-20.13,21.35,0,0
-12.77,-20.13,21.39,0,0
-12.77,-20.23,21.58,0,0
-12.77,-20.23,21.95,0,0
-12.77,-19.81,22.13,0,0
-12.77,-19.81,22.28,0,0
-12.77,-19.70,22.51,0,0
-12.77,-19.70,22.50,0,0
-12.77,-19.60,22.58,0,0
-12.77,-19.28,22.85,0,0
-12.77,-19.28,22.94,0,0
-12.77,-19.28,23.20,0,0
-12.77,-19.06,23.12,0,0
-12.77,-19.17,23.28,0,0
-12.77,-19.17,23.40,0,0
-12.77,-18.85,23.44,0,0
-12.77,-18.85,23.28,0,0
-12.77,-18.85,23.29,0,0
-12.77,-18.74,23.23,0,0
-12.77,-18.74,23.36,0,0
-16.19,-18.74,23.36,0,0
-16.19,-18.74,23.38,0,0
-16.19,-18.74,23.51,0,0
-16.19,-18.64,23.48,0,0
-16.19,-18.64,23.23,0,0
-16.19,-18.64,23.24,0,0
-16.19,-18.64,23.25,0,0
-16.19,-18.74,23.43,0,0
-16.19,-18.74,23.16,0,0
-16.19,-18.85,23.22,0,0
-16.19,-18.85,23.23,0,0
-19.26,-18.96,23.14,0,0
-19.26,-18.96,23.21,0,0
-19.26,-19.28,23.05,0,0
-19.26,-19.28,23.11,0,0
-19.26,-19.38,23.07,0,0
-19.26,-19.38,22.98,0,0
-19.26,-19.28,23.12,0,0
-19.26,-19.28,23.18,0,0
-19.26,-19.49,23.40,0,0
-19.26,-19.49,23.41,0,0
-19.26,-19.60,23.40,0,0
-19.26,-19.60,23.48,0,0
-19.26,-19.70,23.77,0,0
-19.26,-19.70,23.70,0,0
-19.26,-19.60,23.84,0,0
-19.26,-19.60,23.97,0,0
-19.26,-19.70,23.98,0,0
-19.26,-19.70,24.08,0,0
-19.26,-19.70,24.23,0,0
-19.26,-19.70,24.47,0,0
-19.26,-19.70,24.65,0,0
-19.26,-19.70,24.83,0,0
-19.26,-19.60,24.90,0,0
-19.26,-19.60,25.04,0,0
-19.26,-19.49,25.24,0,0
-19.26,-19.49,25.43,0,0
-19.26,-19.28,25.65,0,0
-19.26,-19.28,25.55,0,0
-19.26,-19.06,25.87,0,0
-19.26,-19.06,26.03,0,0
-19.26,-19.17,26.12,0,0
-19.26,-19.17,26.39,0,0
-19.26,-18.96,26.52,0,0
-19.26,-18.96,26.59,0,0
-19.26,-18.96,26.84,0,0
-19.26,-18.96,26.89,0,0
-19.26,-19.17,27.26,0,0
-19.26,-19.17,27.39,0,0
-21.95,-18.85,27.53,0,0
-21.95,-18.85,27.76,0,0
-21.95,-18.85,27.99,0,0
-21.95,-18.85,28.09,0,0
-21.95,-19.06,28.36,0,0
-21.95,-19.06,28.61,0,0
-21.95,-18.96,28.73,0,0
-21.95,-18.96,28.96,0,0
-21.95,-19.17,29.26,0,0
-21.95,-19.17,29.29,0,0
-21.95,-19.06,29.49,0,0
-21.95,-19.06,29.54,0,0
-21.95,-19.17,29.72,0,0
-21.95,-19.17,29.87,0,0
-21.95,-19.28,29.97,0,0
-21.95,-19.28,30.25,0,0
-21.95,-19.38,30.39,0,0
-21.95,-19.38,30.53,0,0
-21.95,-19.49,30.88,0,0
-21.95,-19.49,31.07,0,0
-21.95,-19.49,31.10,0,0
-21.95,-19.60,31.25,0,0
-21.95,-19.60,31.48,0,0
-21.95,-19.60,31.57,0,0
-21.95,-19.60,31.77,0,0
-21.95,-19.70,31.88,0,0
-21.95,-19.70,31.89,0,0
-21.95,-19.49,31.97,0,0
-21.95,-19.49,31.98,0,0
-21.95,-19.38,31.95,0,0
-21.95,-19.38,31.87,0,0
-21.95,-19.38,31.79,0,0
-21.95,-19.38,31.87,0,0
-24.24,-19.38,31.76,0,0
-24.24,-19.38,31.80,0,0
-24.24,-19.49,31.69,0,0
-24.24,-19.49,31.62,0,0
-24.24,-19.49,31.48,0,0
-24.24,-19.49,31.37,0,0
-24.24,-19.60,31.19,0,0
-24.24,-19.60,31.12,0,0
-24.24,-19.49,30.95,0,0
-24.24,-19.49,30.88,0,0
-24.24,-19.81,30.72,0,0
-24.24,-19.81,30.65,0,0
-24.24,-19.70,30.55,0,0
-24.24,-19.70,30.31,0,0
-24.24,-19.49,30.23,0,0
-24.24,-19.49,30.15,0,0
-24.24,-19.60,30.06,0,0
-24.24,-19.60,30.07,0,0
-24.24,-19.70,30.05,0,0
-24.24,-19.70,29.89,0,0
-24.24,-19.60,30.02,0,0
-24.24,-19.60,30.06,0,0
-24.24,-19.60,30.43,0,0
-24.24,-19.60,30.56,0,0
-24.24,-19.70,30.50,0,0
-24.24,-19.70,30.47,0,0
-24.24,-19.81,30.53,0,0
-24.24,-19.81,30.75,0,0
-24.24,-20.13,30.86,0,0
-24.24,-20.13,30.97,0,0
-24.24,-20.34,31.23,0,0
-24.24,-20.34,31.33,0,0
-24.24,-20.34,31.46,0,0
-24.24,-20.34,31.68,0,0
-24.24,-20.66,31.77,0,0
-24.24,-20.66,31.90,0,0
-26.17,-20.66,32.26,0,0
-26.17,-20.66,32.50,0,0
-26.17,-20.98,32.62,0,0
-26.17,-20.98,32.81,0,0
-26.17,-21.19,32.89,0,0
-26.17,-21.19,33.27,0,0
-26.17,-21.30,33.39,0,0
-26.17,-21.30,33.68,0,0
-26.17,-21.51,33.97,0,0
-26.17,-21.51,34.14,0,0
-26.17,-21.83,34.23,0,0
-26.17,-21.83,34.32,0,0
-26.17,-21.83,34.71,0,0
-26.17,-21.83,34.76,0,0
-26.17,-21.83,34.97,0,0
-26.17,-21.83,35.09,0,0
-26.17,-21.83,35.31,0,0
-26.17,-21.83,35.43,0,0
-26.17,-21.94,35.78,0,0
-26.17,-21.94,35.94,0,0
-26.17,-21.62,36.06,0,0
-26.17,-21.62,36.11,0,0
-26.17,-21.72,36.48,0,0
-26.17,-21.72,36.67,0,0
-26.17,-21.51,36.72,0,0
-26.17,-21.51,36.95,0,0
-26.17,-21.51,37.21,0,0
-26.17,-21.40,37.25,0,0
-26.17,-21.40,37.34,0,0
-26.17,-21.40,37.42,0,0
-26.17,-21.40,37.36,0,0
-26.17,-21.40,37.67,0,0
-26.17,-21.40,37.80,0,0
-26.17,-21.40,37.55,0,0
-26.17,-21.40,37.75,0,0
-26.17,-21.40,37.87,0,0
-26.17,-21.30,37.63,0,0
-27.81,-21.51,37.67,0,0
-27.81,-21.51,37.71,0,0
-27.81,-21.51,37.31,0,0
-27.81,-21.51,37.47,0,0
-27.81,-21.62,37.39,0,0
-27.81,-21.62,37.33,0,0
-27.81,-21.72,37.16,0,0
-27.81,-21.72,37.16,0,0
-27.81,-21.83,37.31,0,0
-27.81,-21.83,37.02,0,0
-27.81,-21.62,37.00,0,0
-29.16,-21.62,37.03,0,0
-29.16,-21.62,37.03,0,0
-29.16,-21.62,36.84,0,0
-29.16,-21.51,36.88,0,0
-29.16,-21.51,36.93,0,0
-29.16,-21.51,36.80,0,0
-29.16,-21.51,36.79,0,0
-29.16,-21.19,36.78,0,0
-29.16,-21.19,36.91,0,0
-29.16,-21.09,36.96,0,0
-29.16,-21.09,37.05,0,0
-29.16,-20.98,36.99,0,0
-29.16,-20.98,36.91,0,0
-29.16,-20.87,36.87,0,0
-29.16,-20.87,36.93,0,0
-29.16,-20.87,36.89,0,0
-29.16,-20.87,36.92,0,0
-29.16,-20.66,36.89,0,0
-29.16,-20.66,37.03,0,0
-29.16,-20.87,37.08,0,0
-29.16,-20.87,37.13,0,0
-29.16,-20.66,37.09,0,0
-29.16,-20.66,37.13,0,0
-29.16,-20.45,37.12,0,0
-29.16,-20.45,37.09,0,0
-29.16,-20.45,37.24,0,0
-29.16,-20.45,37.25,0,0
-29.16,-20.34,37.16,0,0
-29.16,-20.34,37.12,0,0
-29.16,-20.13,36.97,0,0
-29.16,-20.13,36.97,0,0
-29.16,-20.13,36.97,0,0
-29.16,-20.13,36.88,0,0
-29.16,-20.02,36.78,0,0
-29.16,-20.02,36.78,0,0
-29.16,-20.02,36.86,0,0
-29.16,-20.02,36.87,0,0
-30.30,-20.02,36.75,0,0
-30.30,-20.02,36.75,0,0
-30.30,-20.02,36.77,0,0
-30.30,-20.02,36.64,0,0
-30.30,-20.02,36.69,0,0
-30.30,-20.02,36.73,0,0
-30.30,-19.91,36.61,0,0
-30.30,-19.91,36.53,0,0
-30.30,-19.81,36.51,0,0
-30.30,-19.81,36.58,0,0
-30.30,-19.70,36.52,0,0
-30.30,-19.70,36.64,0,0
-30.30,-19.70,36.46,0,0
-30.30,-19.70,36.52,0,0
-30.30,-19.70,36.74,0,0
-30.30,-19.70,36.76,0,0
-30.30,-19.70,36.66,0,0
-30.30,-19.60,36.61,0,0
-30.30,-19.60,36.84,0,0
-30.30,-19.60,37.10,0,0
-30.30,-19.60,37.27,0,0
-30.30,-19.60,37.35,0,0
-30.30,-19.38,37.32,0,0
-30.30,-19.49,37.55,0,0
-30.30,-19.49,37.63,0,0
-30.30,-19.49,37.74,0,0
-30.30,-19.49,37.96,0,0
-30.30,-19.28,37.93,0,0
-30.30,-19.28,38.32,0,0
-30.30,-19.17,38.40,0,0
-30.30,-19.17,38.61,0,0
-30.30,-19.17,38.63,0,0
-30.30,-19.17,38.81,0,0
-31.20,-19.28,38.99,0,0
-31.20,-19.28,39.17,0,0
-31.20,-19.28,39.31,0,0
-31.20,-19.28,39.38,0,0
-31.20,-19.49,39.67,0,0
-31.20,-19.49,39.69,0,0
-31.20,-19.60,39.79,0,0
-31.20,-19.60,40.02,0,0
-31.20,-19.70,40.04,0,0
-31.20,-19.70,40.37,0,0
-31.20,-19.81,40.68,0,0
-31.20,-19.81,40.77,0,0
-31.20,-19.92,40.84,0,0
-31.20,-19.92,41.08,0,0
-31.20,-20.02,41.24,0,0
-31.20,-20.02,41.56,0,0
-31.20,-20.34,41.64,0,0
-31.20,-20.34,41.83,0,0
-31.20,-20.23,42.07,0,0
-31.20,-20.23,42.01,0,0
-31.20,-20.34,42.30,0,0
-31.20,-20.34,42.32,0,0
-31.20,-20.34,42.62,0,0
-31.20,-20.34,42.64,0,0
-31.20,-20.55,42.84,0,0
-31.20,-20.55,42.95,0,0
-31.20,-20.55,42.84,0,0
-31.20,-20.55,42.91,0,0
-31.20,-20.77,42.80,0,0
-31.20,-20.77,43.01,0,0
-31.20,-20.77,43.02,0,0
-31.20,-20.77,42.90,0,0
-31.20,-20.77,42.75,0,0
-31.20,-20.77,42.91,0,0
-31.20,-20.98,42.94,0,0
-31.20,-20.98,42.65,0,0
-31.20,-20.87,42.62,0,0
-31.20,-20.87,42.44,0,0
-31.20,-20.66,42.40,0,0
-31.20,-20.66,42.18,0,0
-31.20,-20.77,41.97,0,0
-31.97,-20.77,41.94,0,0
-31.97,-20.77,41.62,0,0
-31.97,-20.77,41.43,0,0
-31.97,-20.66,41.38,0,0
-31.97,-20.66,41.12,0,0
-31.97,-20.55,40.94,0,0
-31.97,-20.55,40.89,0,0
-31.97,-20.77,40.47,0,0
-31.97,-20.77,40.28,0,0
-31.97,-20.55,40.15,0,0
-31.97,-20.55,39.82,0,0
-31.97,-20.55,39.96,0,0
-31.97,-20.55,39.69,0,0
-31.97,-20.55,39.39,0,0
-31.97,-20.55,39.09,0,0
-31.97,-20.45,39.17,0,0
-31.97,-20.45,38.91,0,0
-31.97,-20.45,38.86,0,0
-31.97,-20.23,38.86,0,0
-32.59,-20.23,38.71,0,0
-32.59,-20.23,38.77,0,0
-32.59,-20.23,38.87,0,0
-32.59,-20.23,38.64,0,0
-32.59,-20.02,38.82,0,0
-32.59,-20.02,38.87,0,0
-32.59,-20.02,38.98,0,0
-32.59,-20.02,39.12,0,0
-32.59,-20.02,39.17,0,0
-32.59,-19.81,39.21,0,0
-32.59,-19.81,39.53,0,0
-32.59,-19.81,39.58,0,0
-32.59,-19.81,39.71,0,0
-32.59,-19.81,39.91,0,0
-32.59,-19.38,39.91,0,0
-32.59,-19.28,39.94,0,0
-32.59,-19.28,39.90,0,0
-32.59,-19.06,40.06,0,0
-32.59,-19.06,40.14,0,0
-32.59,-18.85,40.44,0,0
-32.59,-18.85,40.38,0,0
-32.59,-18.75,40.45,0,0
-32.59,-18.75,40.72,0,0
-32.59,-18.21,40.72,0,0
-32.59,-18.21,40.84,0,0
-32.59,-18.00,41.01,0,0
-32.59,-18.00,41.18,0,0
-32.59,-17.68,41.17,0,0
-32.59,-17.68,41.24,0,0
-32.59,-17.36,41.26,0,0
-32.59,-17.36,41.14,0,0
